id,order_id,payment_ref,amount_paise,fee_paise,tax_paise,refund_amount_paise,method,status,captured_at
10000000-0000-4000-8000-000000000621,00000000-0000-4000-8000-000000000621,pay_2XAQGSAIX9W04P,775000,15500,2790,0,UPI,CAPTURED,2026-07-28T00:30:42
10000000-0000-4000-8000-000000000622,00000000-0000-4000-8000-000000000622,pay_RIZK7C5KB3YGB1,1263800,25276,4550,0,WALLET,CAPTURED,2026-08-24T11:55:49
10000000-0000-4000-8000-000000000623,00000000-0000-4000-8000-000000000623,pay_4EEHRDWRKQYUYQ,977600,19552,3519,0,WALLET,CAPTURED,2026-08-16T12:11:03
10000000-0000-4000-8000-000000000624,00000000-0000-4000-8000-000000000624,pay_HINOEVZRPE7PKU,27600,552,99,0,UPI,CAPTURED,2026-06-10T10:16:14
10000000-0000-4000-8000-000000000625,00000000-0000-4000-8000-000000000625,pay_JRYX4B18B9QCL3,765800,15316,2757,0,WALLET,CAPTURED,2026-06-28T11:05:49
10000000-0000-4000-8000-000000000626,00000000-0000-4000-8000-000000000626,pay_LQII1EJ4PUZQ67,185100,3702,666,0,WALLET,CAPTURED,2026-06-17T21:25:06
10000000-0000-4000-8000-000000000627,00000000-0000-4000-8000-000000000627,pay_PWJT7D0AC0BQOF,827700,16554,2980,0,UPI,CAPTURED,2026-06-27T00:47:39
10000000-0000-4000-8000-000000000628,00000000-0000-4000-8000-000000000628,pay_664L90FXV2YREL,1112400,22248,4005,0,WALLET,CAPTURED,2026-06-19T08:51:42
10000000-0000-4000-8000-000000000629,00000000-0000-4000-8000-000000000629,pay_D6OO7G5B0L8O9I,917300,18346,3302,0,UPI,CAPTURED,2026-08-03T18:38:03
10000000-0000-4000-8000-000000000630,00000000-0000-4000-8000-000000000630,pay_WXYOUHIF806QXN,474900,9498,1710,0,UPI,CAPTURED,2026-06-09T06:30:38
10000000-0000-4000-8000-000000000631,00000000-0000-4000-8000-000000000631,pay_G7UV5IPBXMMNR1,730900,14618,2631,0,WALLET,CAPTURED,2026-06-21T21:27:47
10000000-0000-4000-8000-000000000632,00000000-0000-4000-8000-000000000632,pay_DTDUPWTB4V8JQ2,175100,3502,630,0,NETBANKING,CAPTURED,2026-06-04T18:34:32
10000000-0000-4000-8000-000000000633,00000000-0000-4000-8000-000000000633,pay_GDICOOKAEWF8KP,82200,1644,296,0,WALLET,CAPTURED,2026-06-15T21:29:58
10000000-0000-4000-8000-000000000634,00000000-0000-4000-8000-000000000634,pay_9TRJ7O6YU37NJT,1483500,29670,5341,0,UPI,CAPTURED,2026-08-11T09:52:45
10000000-0000-4000-8000-000000000635,00000000-0000-4000-8000-000000000635,pay_HI5BHJ3KFXSMTS,1421100,28422,5116,0,CARD,CAPTURED,2026-08-28T11:45:25
10000000-0000-4000-8000-000000000636,00000000-0000-4000-8000-000000000636,pay_K5A0XUJINHD5XZ,232800,4656,838,0,UPI,CAPTURED,2026-08-26T15:18:36
10000000-0000-4000-8000-000000000637,00000000-0000-4000-8000-000000000637,pay_HIWEE5RQGQNYB9,238200,4764,858,0,NETBANKING,CAPTURED,2026-07-24T05:11:19
10000000-0000-4000-8000-000000000638,00000000-0000-4000-8000-000000000638,pay_97LCPXXVK0QQXC,109300,2186,393,0,WALLET,CAPTURED,2026-06-08T23:15:57
10000000-0000-4000-8000-000000000639,00000000-0000-4000-8000-000000000639,pay_TXAB0G3YVOLLLM,53200,1064,192,0,NETBANKING,CAPTURED,2026-08-10T04:55:41
10000000-0000-4000-8000-000000000640,00000000-0000-4000-8000-000000000640,pay_H7L8QYYRH62E21,1436500,28730,5171,0,WALLET,CAPTURED,2026-06-07T07:54:32
10000000-0000-4000-8000-000000000641,00000000-0000-4000-8000-000000000641,pay_MH74UZ5LQ0NH0R,377100,7542,1358,0,UPI,CAPTURED,2026-07-29T01:50:32
10000000-0000-4000-8000-000000000642,00000000-0000-4000-8000-000000000642,pay_CJQQ08ZX54SD0N,607500,12150,2187,0,CARD,CAPTURED,2026-08-14T01:58:01
10000000-0000-4000-8000-000000000643,00000000-0000-4000-8000-000000000643,pay_OUQJACPTTCRDEV,367400,7348,1323,0,UPI,CAPTURED,2026-06-01T03:49:22
10000000-0000-4000-8000-000000000644,00000000-0000-4000-8000-000000000644,pay_K7OX4ROYLQFSDA,1083000,21660,3899,0,UPI,CAPTURED,2026-07-16T21:48:01
10000000-0000-4000-8000-000000000645,00000000-0000-4000-8000-000000000645,pay_P0OI8U4F5Y7GE7,511900,10238,1843,0,NETBANKING,CAPTURED,2026-08-01T08:31:07
10000000-0000-4000-8000-000000000646,00000000-0000-4000-8000-000000000646,pay_SS3SVY65QI2WJJ,1077500,21550,3879,0,WALLET,CAPTURED,2026-06-12T16:03:54
10000000-0000-4000-8000-000000000647,00000000-0000-4000-8000-000000000647,pay_B0CIKGO40Q9GI7,616800,12336,2220,0,UPI,CAPTURED,2026-07-19T20:03:03
10000000-0000-4000-8000-000000000648,00000000-0000-4000-8000-000000000648,pay_OUX9SLMA5BXJNB,1405200,28104,5059,0,CARD,CAPTURED,2026-07-29T15:55:43
10000000-0000-4000-8000-000000000649,00000000-0000-4000-8000-000000000649,pay_SALLHTAHOWRPHW,848900,16978,3056,0,NETBANKING,CAPTURED,2026-06-05T01:14:57
10000000-0000-4000-8000-000000000650,00000000-0000-4000-8000-000000000650,pay_J7H4217PFTPYBO,688300,13766,2478,0,WALLET,CAPTURED,2026-08-02T01:13:01
10000000-0000-4000-8000-000000000651,00000000-0000-4000-8000-000000000651,pay_DCQ81UENSE13DW,1319100,26382,4749,0,WALLET,CAPTURED,2026-08-15T00:36:05
10000000-0000-4000-8000-000000000652,00000000-0000-4000-8000-000000000652,pay_16DB0IC1KXGJW2,614300,12286,2211,0,WALLET,CAPTURED,2026-08-08T11:05:11
10000000-0000-4000-8000-000000000653,00000000-0000-4000-8000-000000000653,pay_W7RNTWXWQQIH11,836100,16722,3010,0,UPI,CAPTURED,2026-06-16T12:55:15
10000000-0000-4000-8000-000000000654,00000000-0000-4000-8000-000000000654,pay_3PV70LGRPZRXEP,330100,6602,1188,0,NETBANKING,CAPTURED,2026-08-27T21:57:09
10000000-0000-4000-8000-000000000655,00000000-0000-4000-8000-000000000655,pay_LYGWR70IOFIFOQ,328100,6562,1181,0,WALLET,CAPTURED,2026-08-10T14:15:02
10000000-0000-4000-8000-000000000656,00000000-0000-4000-8000-000000000656,pay_EZ15RVMK6TTGDL,143800,2876,518,0,UPI,CAPTURED,2026-08-25T06:58:22
10000000-0000-4000-8000-000000000657,00000000-0000-4000-8000-000000000657,pay_GF5RXE78D29F8P,692200,13844,2492,0,UPI,CAPTURED,2026-08-25T05:08:46
10000000-0000-4000-8000-000000000658,00000000-0000-4000-8000-000000000658,pay_HAWV8AB40OOBAG,479500,9590,1726,0,NETBANKING,CAPTURED,2026-07-02T03:01:03
10000000-0000-4000-8000-000000000659,00000000-0000-4000-8000-000000000659,pay_BGPFWCINVSKHD1,1030900,20618,3711,0,WALLET,CAPTURED,2026-07-01T01:08:47
10000000-0000-4000-8000-000000000660,00000000-0000-4000-8000-000000000660,pay_VWNTVZA33OP3WF,1269000,25380,4568,0,WALLET,CAPTURED,2026-08-24T12:10:44
10000000-0000-4000-8000-000000000661,00000000-0000-4000-8000-000000000661,pay_9LQ6W67VZO05D8,287300,5746,1034,0,NETBANKING,CAPTURED,2026-06-04T12:40:24
10000000-0000-4000-8000-000000000662,00000000-0000-4000-8000-000000000662,pay_5EYQT4XS3DF78Q,357800,7156,1288,0,WALLET,CAPTURED,2026-07-11T03:47:58
10000000-0000-4000-8000-000000000663,00000000-0000-4000-8000-000000000663,pay_CC7JBS8VMWMFKY,226800,4536,816,0,WALLET,CAPTURED,2026-07-06T10:42:06
10000000-0000-4000-8000-000000000664,00000000-0000-4000-8000-000000000664,pay_2S9JZL4KKLRIZN,202500,4050,729,0,WALLET,CAPTURED,2026-07-12T01:57:02
10000000-0000-4000-8000-000000000665,00000000-0000-4000-8000-000000000665,pay_B80VWGC7DV5BY0,672300,13446,2420,0,WALLET,CAPTURED,2026-08-10T14:13:18
10000000-0000-4000-8000-000000000666,00000000-0000-4000-8000-000000000666,pay_RZGHXIRJ6D60AJ,1316100,26322,4738,0,UPI,CAPTURED,2026-08-05T10:10:19
10000000-0000-4000-8000-000000000667,00000000-0000-4000-8000-000000000667,pay_FIDXWIHDRG8YGJ,229000,4580,824,0,NETBANKING,CAPTURED,2026-06-03T02:36:21
10000000-0000-4000-8000-000000000668,00000000-0000-4000-8000-000000000668,pay_HCDI74KZT22THW,1031200,20624,3712,0,WALLET,CAPTURED,2026-06-24T00:14:44
10000000-0000-4000-8000-000000000669,00000000-0000-4000-8000-000000000669,pay_8S0HCN1D53I0QA,1271200,25424,4576,0,WALLET,CAPTURED,2026-06-15T20:09:00
10000000-0000-4000-8000-000000000670,00000000-0000-4000-8000-000000000670,pay_R3O3QYEPJRF57C,232200,4644,836,0,WALLET,CAPTURED,2026-07-13T18:50:22
10000000-0000-4000-8000-000000000671,00000000-0000-4000-8000-000000000671,pay_3QKG8J7W6977XP,1297500,25950,4671,0,NETBANKING,CAPTURED,2026-06-01T19:36:40
10000000-0000-4000-8000-000000000672,00000000-0000-4000-8000-000000000672,pay_MNA9TV4OEPC8TZ,1346500,26930,4847,0,NETBANKING,CAPTURED,2026-07-23T19:30:11
10000000-0000-4000-8000-000000000673,00000000-0000-4000-8000-000000000673,pay_OCN8DS7KVK1XV1,976600,19532,3516,0,NETBANKING,CAPTURED,2026-07-29T04:26:05
10000000-0000-4000-8000-000000000674,00000000-0000-4000-8000-000000000674,pay_RA81RXYR24QHTL,1234600,24692,4445,0,NETBANKING,CAPTURED,2026-07-23T20:24:34
10000000-0000-4000-8000-000000000675,00000000-0000-4000-8000-000000000675,pay_3OBKJQ879JMQ48,1088300,21766,3918,0,UPI,CAPTURED,2026-08-02T21:31:36
10000000-0000-4000-8000-000000000676,00000000-0000-4000-8000-000000000676,pay_AQQ0EWZFOLSUCZ,373400,7468,1344,0,NETBANKING,CAPTURED,2026-06-18T12:26:23
10000000-0000-4000-8000-000000000677,00000000-0000-4000-8000-000000000677,pay_8PM4Y2MGBNCPRC,658200,13164,2370,0,CARD,CAPTURED,2026-06-15T04:04:07
10000000-0000-4000-8000-000000000678,00000000-0000-4000-8000-000000000678,pay_9XAGI30CN89YXJ,591500,11830,2129,0,CARD,CAPTURED,2026-07-15T21:29:27
10000000-0000-4000-8000-000000000679,00000000-0000-4000-8000-000000000679,pay_BAN52V58NG0DLH,1030000,20600,3708,0,UPI,CAPTURED,2026-06-22T13:57:57
10000000-0000-4000-8000-000000000680,00000000-0000-4000-8000-000000000680,pay_G6QOARIGD794QQ,470800,9416,1695,0,CARD,CAPTURED,2026-08-21T16:47:53
10000000-0000-4000-8000-000000000681,00000000-0000-4000-8000-000000000681,pay_B607ZUL867WC8R,516000,10320,1858,0,CARD,CAPTURED,2026-08-26T01:11:31
10000000-0000-4000-8000-000000000682,00000000-0000-4000-8000-000000000682,pay_RRPBL64LFQAJGO,1325100,26502,4770,0,NETBANKING,CAPTURED,2026-06-01T09:59:02
10000000-0000-4000-8000-000000000683,00000000-0000-4000-8000-000000000683,pay_10RWTCMBLEPSO1,1042400,20848,3753,0,CARD,CAPTURED,2026-07-25T05:00:23
10000000-0000-4000-8000-000000000684,00000000-0000-4000-8000-000000000684,pay_8ZTA66TGKNQDW7,589800,11796,2123,0,WALLET,CAPTURED,2026-06-02T16:39:06
10000000-0000-4000-8000-000000000685,00000000-0000-4000-8000-000000000685,pay_ED02G1K5JAW2DF,720900,14418,2595,0,CARD,CAPTURED,2026-08-24T15:47:19
10000000-0000-4000-8000-000000000686,00000000-0000-4000-8000-000000000686,pay_GBXZQINMM5DEPN,1453400,29068,5232,1453400,UPI,REFUNDED,2026-08-21T14:41:32
10000000-0000-4000-8000-000000000687,00000000-0000-4000-8000-000000000687,pay_19XPLKK88412IA,1481400,29628,5333,0,UPI,CAPTURED,2026-06-09T10:28:13
10000000-0000-4000-8000-000000000688,00000000-0000-4000-8000-000000000688,pay_6T86LR6SAKRAFF,1489700,29794,5363,0,NETBANKING,CAPTURED,2026-06-10T01:49:30
10000000-0000-4000-8000-000000000689,00000000-0000-4000-8000-000000000689,pay_PV4H1RZF1U6VQS,130800,2616,471,0,CARD,CAPTURED,2026-07-25T13:36:21
10000000-0000-4000-8000-000000000690,00000000-0000-4000-8000-000000000690,pay_EBTLDKZ27DQTRO,924100,18482,3327,0,CARD,CAPTURED,2026-07-13T15:19:11
10000000-0000-4000-8000-000000000691,00000000-0000-4000-8000-000000000691,pay_H9GCTS8H5BQD2U,67300,1346,242,0,CARD,CAPTURED,2026-07-08T18:20:00
10000000-0000-4000-8000-000000000692,00000000-0000-4000-8000-000000000692,pay_P1YVFKXVQVAEUT,844900,16898,3042,0,NETBANKING,CAPTURED,2026-07-12T11:44:52
10000000-0000-4000-8000-000000000693,00000000-0000-4000-8000-000000000693,pay_U4HS7XM7IDP5SR,836900,16738,3013,0,NETBANKING,CAPTURED,2026-08-26T19:20:55
10000000-0000-4000-8000-000000000694,00000000-0000-4000-8000-000000000694,pay_QONEWRX4ME6XKJ,563900,11278,2030,0,WALLET,CAPTURED,2026-08-28T04:11:17
10000000-0000-4000-8000-000000000695,00000000-0000-4000-8000-000000000695,pay_JTULR7Z3UORWAO,630900,12618,2271,0,UPI,CAPTURED,2026-07-14T14:37:22
10000000-0000-4000-8000-000000000696,00000000-0000-4000-8000-000000000696,pay_TS6Y3C1HD9N1O5,1109700,22194,3995,0,UPI,CAPTURED,2026-08-13T12:22:52
10000000-0000-4000-8000-000000000697,00000000-0000-4000-8000-000000000697,pay_G46TZMV6RL7GJC,1457100,29142,5246,0,NETBANKING,CAPTURED,2026-07-13T20:52:15
10000000-0000-4000-8000-000000000698,00000000-0000-4000-8000-000000000698,pay_Z6R222H1D2OW25,1272400,25448,4581,0,UPI,CAPTURED,2026-06-09T23:10:23
10000000-0000-4000-8000-000000000699,00000000-0000-4000-8000-000000000699,pay_ZQA1OXC0VVKLQ0,470800,9416,1695,0,NETBANKING,CAPTURED,2026-08-03T09:39:53
10000000-0000-4000-8000-000000000700,00000000-0000-4000-8000-000000000700,pay_QA1VB0BS90XP7R,720100,14402,2592,0,NETBANKING,CAPTURED,2026-08-04T04:44:05
10000000-0000-4000-8000-000000000701,00000000-0000-4000-8000-000000000701,pay_GH9Q7I2HKR65WP,1223400,24468,4404,0,UPI,CAPTURED,2026-06-08T12:04:37
10000000-0000-4000-8000-000000000702,00000000-0000-4000-8000-000000000702,pay_4NGOSVLD0MY1HR,490000,9800,1764,0,UPI,CAPTURED,2026-05-31T18:08:00
10000000-0000-4000-8000-000000000703,00000000-0000-4000-8000-000000000703,pay_7DTQ9RUJ3NP6W3,1314700,26294,4733,1314700,WALLET,REFUNDED,2026-06-08T04:19:25
10000000-0000-4000-8000-000000000704,00000000-0000-4000-8000-000000000704,pay_ZW5448M46H4AH5,212000,4240,763,0,NETBANKING,CAPTURED,2026-06-01T06:46:01
10000000-0000-4000-8000-000000000705,00000000-0000-4000-8000-000000000705,pay_W35F5SAYRSZQUS,775500,15510,2792,0,CARD,CAPTURED,2026-08-23T20:00:33
10000000-0000-4000-8000-000000000706,00000000-0000-4000-8000-000000000706,pay_3LV323XQPLUYG3,501200,10024,1804,0,CARD,CAPTURED,2026-06-22T06:39:04
10000000-0000-4000-8000-000000000707,00000000-0000-4000-8000-000000000707,pay_AS98BP7C8K4PW5,997200,19944,3590,0,WALLET,CAPTURED,2026-07-05T19:28:35
10000000-0000-4000-8000-000000000708,00000000-0000-4000-8000-000000000708,pay_PXDJ8MSH9CUCE5,1058100,21162,3809,0,WALLET,CAPTURED,2026-06-12T11:03:41
10000000-0000-4000-8000-000000000709,00000000-0000-4000-8000-000000000709,pay_A1VIQ63F9HKJF0,790800,15816,2847,0,NETBANKING,CAPTURED,2026-08-09T07:27:47
10000000-0000-4000-8000-000000000710,00000000-0000-4000-8000-000000000710,pay_CMEYP17X89NADH,51700,1034,186,0,CARD,CAPTURED,2026-08-02T13:51:37
10000000-0000-4000-8000-000000000711,00000000-0000-4000-8000-000000000711,pay_NHX2O3LFLN7FT5,1147000,22940,4129,0,CARD,CAPTURED,2026-07-18T16:29:48
10000000-0000-4000-8000-000000000712,00000000-0000-4000-8000-000000000712,pay_GANL816LBUWCHG,710500,14210,2558,0,UPI,CAPTURED,2026-08-22T08:56:35
10000000-0000-4000-8000-000000000713,00000000-0000-4000-8000-000000000713,pay_C7BKSKI19UR8NZ,1191500,23830,4289,0,NETBANKING,CAPTURED,2026-08-01T02:38:49
10000000-0000-4000-8000-000000000714,00000000-0000-4000-8000-000000000714,pay_5GOTUAMDB93QXG,583600,11672,2101,0,NETBANKING,CAPTURED,2026-08-15T13:52:28
10000000-0000-4000-8000-000000000715,00000000-0000-4000-8000-000000000715,pay_NEOGE9B4UNEI5N,414700,8294,1493,0,UPI,CAPTURED,2026-07-16T08:20:00
10000000-0000-4000-8000-000000000716,00000000-0000-4000-8000-000000000716,pay_LSXJN82IJW95MZ,171400,3428,617,0,NETBANKING,CAPTURED,2026-07-14T01:35:53
10000000-0000-4000-8000-000000000717,00000000-0000-4000-8000-000000000717,pay_YMT0W3X2FFA489,1221400,24428,4397,0,UPI,CAPTURED,2026-07-24T07:09:15
10000000-0000-4000-8000-000000000718,00000000-0000-4000-8000-000000000718,pay_8VU7JCSJPKB4PP,172000,3440,619,0,UPI,CAPTURED,2026-07-08T22:54:44
10000000-0000-4000-8000-000000000719,00000000-0000-4000-8000-000000000719,pay_PXM8EC4NNZ49NQ,1332800,26656,4798,0,NETBANKING,CAPTURED,2026-06-21T05:57:40
10000000-0000-4000-8000-000000000720,00000000-0000-4000-8000-000000000720,pay_2T2G43154MAPHA,1430700,28614,5151,0,CARD,CAPTURED,2026-06-22T04:27:21
10000000-0000-4000-8000-000000000721,00000000-0000-4000-8000-000000000721,pay_OPL6WUGOFRGJI1,1240600,24812,4466,0,CARD,CAPTURED,2026-06-09T11:33:47
10000000-0000-4000-8000-000000000722,00000000-0000-4000-8000-000000000722,pay_BHC9GCMYZ20FED,428400,8568,1542,0,NETBANKING,CAPTURED,2026-08-02T16:50:35
10000000-0000-4000-8000-000000000723,00000000-0000-4000-8000-000000000723,pay_62JCYB8EKOZU2P,887400,17748,3195,0,WALLET,CAPTURED,2026-08-28T18:54:04
10000000-0000-4000-8000-000000000724,00000000-0000-4000-8000-000000000724,pay_5FRZUUN6XGYTBG,1083100,21662,3899,0,CARD,CAPTURED,2026-07-31T17:18:00
10000000-0000-4000-8000-000000000725,00000000-0000-4000-8000-000000000725,pay_UIL3PSF81BGKSD,468600,9372,1687,0,UPI,CAPTURED,2026-06-24T03:30:47
10000000-0000-4000-8000-000000000726,00000000-0000-4000-8000-000000000726,pay_AO1WXLCIU4BMRC,772200,15444,2780,0,WALLET,CAPTURED,2026-08-13T16:27:56
10000000-0000-4000-8000-000000000727,00000000-0000-4000-8000-000000000727,pay_G3OXF93GL8T661,551300,11026,1985,0,UPI,CAPTURED,2026-07-26T09:43:21
10000000-0000-4000-8000-000000000728,00000000-0000-4000-8000-000000000728,pay_C7NNLKNWT9YXY1,1497300,29946,5390,0,NETBANKING,CAPTURED,2026-08-06T13:04:23
10000000-0000-4000-8000-000000000729,00000000-0000-4000-8000-000000000729,pay_J2NG1GAG5T3LZ8,1407500,28150,5067,0,WALLET,CAPTURED,2026-07-02T12:06:21
10000000-0000-4000-8000-000000000730,00000000-0000-4000-8000-000000000730,pay_VV7RMN41R7CX7M,1382000,27640,4975,0,CARD,CAPTURED,2026-07-19T12:01:55
10000000-0000-4000-8000-000000000731,00000000-0000-4000-8000-000000000731,pay_U8INR1S4VUVA1S,752000,15040,2707,0,CARD,CAPTURED,2026-07-12T21:24:50
10000000-0000-4000-8000-000000000732,00000000-0000-4000-8000-000000000732,pay_O8VE6UXTRAZMDU,394000,7880,1418,0,CARD,CAPTURED,2026-06-19T01:08:08
10000000-0000-4000-8000-000000000733,00000000-0000-4000-8000-000000000733,pay_O3JRBLOJ8IJUMD,434100,8682,1563,0,UPI,CAPTURED,2026-08-26T22:13:00
10000000-0000-4000-8000-000000000734,00000000-0000-4000-8000-000000000734,pay_QS9D3R3040HIIL,1158900,23178,4172,0,NETBANKING,CAPTURED,2026-06-25T09:43:30
10000000-0000-4000-8000-000000000735,00000000-0000-4000-8000-000000000735,pay_9QGJYCV3SG96EK,479300,9586,1725,0,CARD,CAPTURED,2026-08-01T19:43:41
10000000-0000-4000-8000-000000000736,00000000-0000-4000-8000-000000000736,pay_MEOAWPD8Z1QXFI,704200,14084,2535,0,UPI,CAPTURED,2026-07-20T09:48:43
10000000-0000-4000-8000-000000000737,00000000-0000-4000-8000-000000000737,pay_35KRNM7TH9IIUK,1207400,24148,4347,0,UPI,CAPTURED,2026-07-13T12:36:17
10000000-0000-4000-8000-000000000738,00000000-0000-4000-8000-000000000738,pay_SMQP72T4YUR03I,150000,3000,540,0,WALLET,CAPTURED,2026-06-16T12:47:16
10000000-0000-4000-8000-000000000739,00000000-0000-4000-8000-000000000739,pay_2VBQKUW37J9GGF,432900,8658,1558,0,NETBANKING,CAPTURED,2026-08-13T01:40:09
10000000-0000-4000-8000-000000000740,00000000-0000-4000-8000-000000000740,pay_61GXCNWSGL97C8,194200,3884,699,0,NETBANKING,CAPTURED,2026-06-21T09:01:44
10000000-0000-4000-8000-000000000741,00000000-0000-4000-8000-000000000741,pay_XQ01JWY0TN1QAI,1210000,24200,4356,0,CARD,CAPTURED,2026-06-22T01:41:46
10000000-0000-4000-8000-000000000742,00000000-0000-4000-8000-000000000742,pay_HZW22DPTMD4F9H,751700,15034,2706,0,CARD,CAPTURED,2026-07-17T09:32:33
10000000-0000-4000-8000-000000000743,00000000-0000-4000-8000-000000000743,pay_96EM7R3QCQAOOX,700700,14014,2523,0,NETBANKING,CAPTURED,2026-08-17T16:31:44
10000000-0000-4000-8000-000000000744,00000000-0000-4000-8000-000000000744,pay_23M9DVNY0FCL6F,1132100,22642,4076,0,WALLET,CAPTURED,2026-06-08T02:14:59
10000000-0000-4000-8000-000000000745,00000000-0000-4000-8000-000000000745,pay_8VZYWI2SKO793Y,612000,12240,2203,0,UPI,CAPTURED,2026-06-01T03:20:02
10000000-0000-4000-8000-000000000746,00000000-0000-4000-8000-000000000746,pay_OREXFT0SAZWVMP,53600,1072,193,0,CARD,CAPTURED,2026-07-23T08:47:40
10000000-0000-4000-8000-000000000747,00000000-0000-4000-8000-000000000747,pay_YFTLXBWLWM5JLS,425400,8508,1531,0,UPI,CAPTURED,2026-07-01T03:48:08
10000000-0000-4000-8000-000000000748,00000000-0000-4000-8000-000000000748,pay_YCGU3I2SK9ZYER,1069900,21398,3852,0,CARD,CAPTURED,2026-08-01T20:41:40
10000000-0000-4000-8000-000000000749,00000000-0000-4000-8000-000000000749,pay_QEAGTNP9BAAUA5,542500,10850,1953,0,UPI,CAPTURED,2026-07-07T23:18:01
10000000-0000-4000-8000-000000000750,00000000-0000-4000-8000-000000000750,pay_EX3ZL3FUHT4LG5,764200,15284,2751,0,CARD,CAPTURED,2026-06-04T04:37:29
10000000-0000-4000-8000-000000000751,00000000-0000-4000-8000-000000000751,pay_PUWFBQ2SYYJ47C,507500,10150,1827,0,UPI,CAPTURED,2026-08-22T22:12:15
10000000-0000-4000-8000-000000000752,00000000-0000-4000-8000-000000000752,pay_PAYJ30AMXE2NFZ,1450600,29012,5222,1450600,NETBANKING,REFUNDED,2026-07-16T13:36:29
10000000-0000-4000-8000-000000000753,00000000-0000-4000-8000-000000000753,pay_CAJ1BFHL5RMI93,1281900,25638,4615,0,CARD,CAPTURED,2026-07-21T22:51:24
10000000-0000-4000-8000-000000000754,00000000-0000-4000-8000-000000000754,pay_L0HHBVMDCDOETP,629100,12582,2265,0,NETBANKING,CAPTURED,2026-06-02T11:20:32
10000000-0000-4000-8000-000000000755,00000000-0000-4000-8000-000000000755,pay_O8THSCWD7X2N8L,1290500,25810,4646,0,UPI,CAPTURED,2026-06-09T11:08:15
10000000-0000-4000-8000-000000000756,00000000-0000-4000-8000-000000000756,pay_ZIULGI0JUGGNS8,198800,3976,716,0,CARD,CAPTURED,2026-07-03T07:38:16
10000000-0000-4000-8000-000000000757,00000000-0000-4000-8000-000000000757,pay_OCOG2XR3LDZ5JX,1207000,24140,4345,0,CARD,CAPTURED,2026-08-03T08:56:48
10000000-0000-4000-8000-000000000758,00000000-0000-4000-8000-000000000758,pay_BNU69IM8OSVC1U,849800,16996,3059,0,CARD,CAPTURED,2026-07-26T01:52:50
10000000-0000-4000-8000-000000000759,00000000-0000-4000-8000-000000000759,pay_KBICICDBPU4D4N,350700,7014,1263,0,CARD,CAPTURED,2026-08-12T05:58:01
10000000-0000-4000-8000-000000000760,00000000-0000-4000-8000-000000000760,pay_4UZIIFLNWROV6Z,1069600,21392,3851,0,NETBANKING,CAPTURED,2026-07-18T02:14:18
10000000-0000-4000-8000-000000000761,00000000-0000-4000-8000-000000000761,pay_5H0GK8FKFFGFTI,1179300,23586,4245,0,UPI,CAPTURED,2026-06-17T17:08:21
10000000-0000-4000-8000-000000000762,00000000-0000-4000-8000-000000000762,pay_E74T355HSS7NW0,772000,15440,2779,0,UPI,CAPTURED,2026-08-04T23:24:13
10000000-0000-4000-8000-000000000763,00000000-0000-4000-8000-000000000763,pay_4Q77AG3YN2YJW2,243300,4866,876,0,UPI,CAPTURED,2026-07-12T20:48:40
10000000-0000-4000-8000-000000000764,00000000-0000-4000-8000-000000000764,pay_F4J2BCY7TXB60I,136500,2730,491,0,UPI,CAPTURED,2026-08-03T17:25:36
10000000-0000-4000-8000-000000000765,00000000-0000-4000-8000-000000000765,pay_JCB80PZY037GBU,61700,1234,222,0,CARD,CAPTURED,2026-06-07T00:43:09
10000000-0000-4000-8000-000000000766,00000000-0000-4000-8000-000000000766,pay_DME6P5QDHNGEOX,656000,13120,2362,0,WALLET,CAPTURED,2026-07-31T19:39:34
10000000-0000-4000-8000-000000000767,00000000-0000-4000-8000-000000000767,pay_ZJC3WSFZW7D2EZ,181000,3620,652,0,CARD,CAPTURED,2026-08-20T21:30:51
10000000-0000-4000-8000-000000000768,00000000-0000-4000-8000-000000000768,pay_QSAAYE8S2WCZ5G,1106500,22130,3983,0,UPI,CAPTURED,2026-06-24T08:30:27
10000000-0000-4000-8000-000000000769,00000000-0000-4000-8000-000000000769,pay_P5H3V8BOO9P2MA,1288800,25776,4640,0,UPI,CAPTURED,2026-07-08T00:45:26
10000000-0000-4000-8000-000000000770,00000000-0000-4000-8000-000000000770,pay_HRJAE8QK4Z91PL,1457300,29146,5246,728650,UPI,CAPTURED,2026-07-21T22:15:47
10000000-0000-4000-8000-000000000771,00000000-0000-4000-8000-000000000771,pay_T1ZHT4EIF5S4JD,112800,2256,406,0,WALLET,CAPTURED,2026-08-16T06:13:05
10000000-0000-4000-8000-000000000772,00000000-0000-4000-8000-000000000772,pay_MLFDTLT365W64Y,515100,10302,1854,0,WALLET,CAPTURED,2026-06-24T23:39:25
10000000-0000-4000-8000-000000000773,00000000-0000-4000-8000-000000000773,pay_K0XL26F1POASVB,1407500,28150,5067,0,UPI,CAPTURED,2026-07-17T05:43:20
10000000-0000-4000-8000-000000000774,00000000-0000-4000-8000-000000000774,pay_9GU65M7AA62DBK,1320200,26404,4753,0,WALLET,CAPTURED,2026-06-13T14:43:46
10000000-0000-4000-8000-000000000775,00000000-0000-4000-8000-000000000775,pay_5MBL8L24W3ZXOQ,752600,15052,2709,0,CARD,CAPTURED,2026-06-25T15:34:46
