id,bank_reference,utr,amount_paise,transaction_date,narration,matched_settlement_id
30000000-0000-4000-8000-000000000653,BANKREF-J8YSWV20K9,268712740544,816368,2026-06-19,NEFT CR-ORD-2026-000653,20000000-0000-4000-8000-000000000653
30000000-0000-4000-8000-000000000654,BANKREF-5MCAYJE8NF,404565289644,322310,2026-08-29,NEFT CR-ORD-2026-000654,20000000-0000-4000-8000-000000000654
30000000-0000-4000-8000-000000000655,BANKREF-JV2HRWR931,457689344457,320357,2026-09-01,NEFT CR-ORD-2026-000655,20000000-0000-4000-8000-000000000655
30000000-0000-4000-8000-000000000656,BANKREF-8CM1YIR6MI,885067041732,140406,2026-08-28,NEFT CR-ORD-2026-000656,20000000-0000-4000-8000-000000000656
30000000-0000-4000-8000-000000000657,BANKREF-B9RM5PO7BT,403961242906,675864,2026-08-27,NEFT CR-ORD-2026-000657,20000000-0000-4000-8000-000000000657
30000000-0000-4000-8000-000000000658,BANKREF-GUYG1JEV4I,682732057325,468184,2026-07-04,NEFT CR-ORD-2026-000658,20000000-0000-4000-8000-000000000658
30000000-0000-4000-8000-000000000658D,BANKREF-RW3G91HOVSD,439662955307,468184,2026-07-05,NEFT CR-ORD-2026-000658,20000000-0000-4000-8000-000000000658
30000000-0000-4000-8000-000000000659,BANKREF-BUCNJ1O7IN,299104617247,1006571,2026-07-04,NEFT CR-ORD-2026-000659,20000000-0000-4000-8000-000000000659
30000000-0000-4000-8000-000000000660,BANKREF-BO0AKGG5PK,653031786686,1239052,2026-08-26,NEFT CR-ORD-2026-000660,20000000-0000-4000-8000-000000000660
30000000-0000-4000-8000-000000000661,BANKREF-65JU7YOL6L,037028679494,250944,2026-06-07,NEFT CR-ORD-2026-000661,20000000-0000-4000-8000-000000000661
30000000-0000-4000-8000-000000000662,BANKREF-4CPKJYKX9C,184869195190,349356,2026-07-13,NEFT CR-ORD-2026-000662,20000000-0000-4000-8000-000000000662
30000000-0000-4000-8000-000000000663,BANKREF-DYH97DIYX0,767045665563,221448,2026-07-09,NEFT CR-ORD-2026-000663,20000000-0000-4000-8000-000000000663
30000000-0000-4000-8000-000000000664,BANKREF-2HA6ELOUQX,735379039102,197721,2026-07-14,NEFT CR-ORD-2026-000664,20000000-0000-4000-8000-000000000664
30000000-0000-4000-8000-000000000665,BANKREF-V5F3FICLRE,068537446692,644533,2026-08-13,NEFT CR-ORD-2026-000665,20000000-0000-4000-8000-000000000665
30000000-0000-4000-8000-000000000666,BANKREF-I5X65UM4YR,696361254270,1285040,2026-08-08,NEFT CR-ORD-2026-000666,20000000-0000-4000-8000-000000000666
30000000-0000-4000-8000-000000000667,BANKREF-C11UH3DR99,545412949516,223596,2026-06-06,NEFT CR-ORD-2026-000667,20000000-0000-4000-8000-000000000667
30000000-0000-4000-8000-000000000668,BANKREF-LIMXSEHJ0Y,705162909754,1006864,2026-07-06,NEFT CR-ORD-2026-000668,20000000-0000-4000-8000-000000000668
30000000-0000-4000-8000-000000000669,BANKREF-MHVR04JCRW,909462485882,1241200,2026-06-18,NEFT CR-ORD-2026-000669,20000000-0000-4000-8000-000000000669
30000000-0000-4000-8000-000000000670,BANKREF-WR38AIZZA9,068948972494,226720,2026-07-15,NEFT CR-ORD-2026-000670,20000000-0000-4000-8000-000000000670
30000000-0000-4000-8000-000000000671,BANKREF-MWBWACJ28M,500020723637,1266879,2026-06-03,NEFT CR-ORD-2026-000671,20000000-0000-4000-8000-000000000671
30000000-0000-4000-8000-000000000672,BANKREF-MA57CRCPJ8,477317866871,1314723,2026-07-25,NEFT CR-ORD-2026-000672,20000000-0000-4000-8000-000000000672
30000000-0000-4000-8000-000000000673,BANKREF-2QZ9D46KT7,900638824871,953552,2026-08-17,NEFT CR-ORD-2026-000673,20000000-0000-4000-8000-000000000673
30000000-0000-4000-8000-000000000674,BANKREF-VV6F4EUXHQ,849074831684,1205463,2026-07-25,NEFT CR-ORD-2026-000674,20000000-0000-4000-8000-000000000674
30000000-0000-4000-8000-000000000675,BANKREF-N9HJ67TM0Z,638742321790,1062616,2026-08-04,NEFT CR-ORD-2026-000675,20000000-0000-4000-8000-000000000675
30000000-0000-4000-8000-000000000676,BANKREF-TX182KYB8V,313484514429,364588,2026-06-21,NEFT CR-ORD-2026-000676,20000000-0000-4000-8000-000000000676
30000000-0000-4000-8000-000000000677,BANKREF-1KKTDNUMVE,618422955992,642666,2026-06-17,NEFT CR-ORD-2026-000677,20000000-0000-4000-8000-000000000677
30000000-0000-4000-8000-000000000678,BANKREF-LT2BI305RE,795843931461,577541,2026-07-17,NEFT CR-ORD-2026-000678,20000000-0000-4000-8000-000000000678
30000000-0000-4000-8000-000000000678D,BANKREF-YZIQOUQZVID,565258894544,577541,2026-07-19,NEFT CR-ORD-2026-000678,20000000-0000-4000-8000-000000000678
30000000-0000-4000-8000-000000000679,BANKREF-P7KO2LCHHC,087534288467,1005692,2026-06-25,NEFT CR-ORD-2026-000679,20000000-0000-4000-8000-000000000679
30000000-0000-4000-8000-000000000680,BANKREF-8YJ9OHNJYP,416892378808,459689,2026-08-23,NEFT CR-ORD-2026-000680,20000000-0000-4000-8000-000000000680
30000000-0000-4000-8000-000000000682,BANKREF-KU2NNU8UY5,345473982702,1293828,2026-06-03,NEFT CR-ORD-2026-000682,20000000-0000-4000-8000-000000000682
30000000-0000-4000-8000-000000000683,BANKREF-PAPCJPUF7V,644102873040,1017799,2026-08-14,NEFT CR-ORD-2026-000683,20000000-0000-4000-8000-000000000683
30000000-0000-4000-8000-000000000685,BANKREF-3YW1V49TDY,177020050380,703887,2026-08-27,NEFT CR-ORD-2026-000685,20000000-0000-4000-8000-000000000685
30000000-0000-4000-8000-000000000686,BANKREF-73WG5M296N,265988984089,1419100,2026-08-23,NEFT CR-ORD-2026-000686,20000000-0000-4000-8000-000000000686
30000000-0000-4000-8000-000000000687,BANKREF-N2KQVB3LTI,204508439090,1446439,2026-06-12,NEFT CR-ORD-2026-000687,20000000-0000-4000-8000-000000000687
30000000-0000-4000-8000-000000000688,BANKREF-TR11ANH50E,525302199029,1454543,2026-06-13,NEFT CR-ORD-2026-000688,20000000-0000-4000-8000-000000000688
30000000-0000-4000-8000-000000000689,BANKREF-H4WEL9CHPU,842461699657,127713,2026-07-28,NEFT CR-ORD-2026-000689,20000000-0000-4000-8000-000000000689
30000000-0000-4000-8000-000000000690,BANKREF-A0XRJAL1TP,354863744544,902291,2026-07-16,NEFT CR-ORD-2026-000690,20000000-0000-4000-8000-000000000690
30000000-0000-4000-8000-000000000691,BANKREF-S9GXCP8NA1,885909407116,65712,2026-07-11,NEFT CR-ORD-2026-000691,20000000-0000-4000-8000-000000000691
30000000-0000-4000-8000-000000000692,BANKREF-O2T7Q0ECDC,964472368462,824960,2026-07-15,NEFT CR-ORD-2026-000692,20000000-0000-4000-8000-000000000692
30000000-0000-4000-8000-000000000693,BANKREF-JVJ0I4RTQ0,066415894292,817149,2026-08-28,NEFT CR-ORD-2026-000693,20000000-0000-4000-8000-000000000693
30000000-0000-4000-8000-000000000694,BANKREF-P7IOTHIEHT,751384545890,550592,2026-08-30,NEFT CR-ORD-2026-000694,20000000-0000-4000-8000-000000000694
30000000-0000-4000-8000-000000000695,BANKREF-O4VLMLZBD5,881742768061,616011,2026-07-17,NEFT CR-ORD-2026-000695,20000000-0000-4000-8000-000000000695
30000000-0000-4000-8000-000000000696,BANKREF-FQP2I3X1OF,463892862041,1083511,2026-08-15,NEFT CR-ORD-2026-000696,20000000-0000-4000-8000-000000000696
30000000-0000-4000-8000-000000000697,BANKREF-VRZK1I19VL,659967809891,1422712,2026-07-15,NEFT CR-ORD-2026-000697,20000000-0000-4000-8000-000000000697
30000000-0000-4000-8000-000000000698,BANKREF-8B71KVAXQU,078726339692,1242371,2026-06-12,NEFT CR-ORD-2026-000698,20000000-0000-4000-8000-000000000698
30000000-0000-4000-8000-000000000699,BANKREF-J19SHQ8BC4,469769324126,454134,2026-08-06,NEFT CR-ORD-2026-000699,20000000-0000-4000-8000-000000000699
30000000-0000-4000-8000-000000000700,BANKREF-96QZUSOFVD,833734285740,703106,2026-08-06,NEFT CR-ORD-2026-000700,20000000-0000-4000-8000-000000000700
30000000-0000-4000-8000-000000000701,BANKREF-CAEELSX52G,609883515696,1194528,2026-06-11,NEFT CR-ORD-2026-000701,20000000-0000-4000-8000-000000000701
30000000-0000-4000-8000-000000000702,BANKREF-GJHK88ZFR7,038265043153,478436,2026-06-03,NEFT CR-ORD-2026-000702,20000000-0000-4000-8000-000000000702
30000000-0000-4000-8000-000000000703,BANKREF-444O050VR9,000567812628,1283673,2026-06-11,NEFT CR-ORD-2026-000703,20000000-0000-4000-8000-000000000703
30000000-0000-4000-8000-000000000704,BANKREF-PEVH4QLCEQ,866442594093,206997,2026-06-03,NEFT CR-ORD-2026-000704,20000000-0000-4000-8000-000000000704
30000000-0000-4000-8000-000000000705,BANKREF-UP6J3VME94,824160347925,757198,2026-08-25,NEFT CR-ORD-2026-000705,20000000-0000-4000-8000-000000000705
30000000-0000-4000-8000-000000000706,BANKREF-A6VK0KJ1YT,362215897966,489372,2026-06-24,NEFT CR-ORD-2026-000706,20000000-0000-4000-8000-000000000706
30000000-0000-4000-8000-000000000707,BANKREF-9AWRZVZZG9,000078035476,973666,2026-07-08,NEFT CR-ORD-2026-000707,20000000-0000-4000-8000-000000000707
30000000-0000-4000-8000-000000000708,BANKREF-0JYJ2DSAEX,342098167339,1033129,2026-06-15,NEFT CR-ORD-2026-000708,20000000-0000-4000-8000-000000000708
30000000-0000-4000-8000-000000000709,BANKREF-9KSWKRYFNN,341174781689,772137,2026-08-11,NEFT CR-ORD-2026-000709,20000000-0000-4000-8000-000000000709
30000000-0000-4000-8000-000000000710,BANKREF-HRIPVTAB38,355570117266,50480,2026-08-05,NEFT CR-ORD-2026-000710,20000000-0000-4000-8000-000000000710
30000000-0000-4000-8000-000000000711,BANKREF-U2HVMBN4HZ,601593315771,1119931,2026-07-21,NEFT CR-ORD-2026-000711,20000000-0000-4000-8000-000000000711
30000000-0000-4000-8000-000000000712,BANKREF-A2OBX9XK2J,847818744487,693732,2026-08-25,NEFT CR-ORD-2026-000712,20000000-0000-4000-8000-000000000712
30000000-0000-4000-8000-000000000713,BANKREF-LACYDCTQ1L,784350038028,1156350,2026-08-04,NEFT CR-ORD-2026-000713,20000000-0000-4000-8000-000000000713
30000000-0000-4000-8000-000000000714,BANKREF-A51NN5IO7R,816207907868,569827,2026-08-18,NEFT CR-ORD-2026-000714,20000000-0000-4000-8000-000000000714
30000000-0000-4000-8000-000000000715,BANKREF-MWPMIB2I98,322135705113,397572,2026-07-18,NEFT CR-ORD-2026-000715,20000000-0000-4000-8000-000000000715
30000000-0000-4000-8000-000000000716,BANKREF-OAV41B8E9U,184682031165,167355,2026-07-16,NEFT CR-ORD-2026-000716,20000000-0000-4000-8000-000000000716
30000000-0000-4000-8000-000000000717,BANKREF-7MCKUM88BW,897349491412,1192575,2026-07-27,NEFT CR-ORD-2026-000717,20000000-0000-4000-8000-000000000717
30000000-0000-4000-8000-000000000718,BANKREF-KCNYDI9WMT,554628769097,167941,2026-07-11,NEFT CR-ORD-2026-000718,20000000-0000-4000-8000-000000000718
30000000-0000-4000-8000-000000000719,BANKREF-55UGPASW1D,261612967735,1301346,2026-06-24,NEFT CR-ORD-2026-000719,20000000-0000-4000-8000-000000000719
30000000-0000-4000-8000-000000000720,BANKREF-45UBMR81MZ,049982442627,1396935,2026-06-24,NEFT CR-ORD-2026-000720,20000000-0000-4000-8000-000000000720
30000000-0000-4000-8000-000000000721,BANKREF-S4FUSNZDWP,986540612747,1211322,2026-06-12,NEFT CR-ORD-2026-000721,20000000-0000-4000-8000-000000000721
30000000-0000-4000-8000-000000000722,BANKREF-CDOTVOIWAT,682502647849,438799,2026-08-04,NEFT CR-ORD-2026-000722,20000000-0000-4000-8000-000000000722
30000000-0000-4000-8000-000000000723,BANKREF-VH0AMXA6S0,210245716482,866457,2026-08-30,NEFT CR-ORD-2026-000723,20000000-0000-4000-8000-000000000723
30000000-0000-4000-8000-000000000724,BANKREF-AZIDRCTYPW,659599789776,1103319,2026-08-02,NEFT CR-ORD-2026-000724,20000000-0000-4000-8000-000000000724
30000000-0000-4000-8000-000000000725,BANKREF-4U9JP95F9H,424542465742,457541,2026-06-26,NEFT CR-ORD-2026-000725,20000000-0000-4000-8000-000000000725
30000000-0000-4000-8000-000000000726,BANKREF-QZ6NEV8SOT,689125517832,753976,2026-08-16,NEFT CR-ORD-2026-000726,20000000-0000-4000-8000-000000000726
30000000-0000-4000-8000-000000000727,BANKREF-SNLES1D3Q9,887276260675,538289,2026-07-28,NEFT CR-ORD-2026-000727,20000000-0000-4000-8000-000000000727
30000000-0000-4000-8000-000000000728,BANKREF-525XGCNAYK,634552268364,1461964,2026-08-09,NEFT CR-ORD-2026-000728,20000000-0000-4000-8000-000000000728
30000000-0000-4000-8000-000000000729,BANKREF-SJD2O655W5,176866290172,1374283,2026-07-05,NEFT CR-ORD-2026-000729,20000000-0000-4000-8000-000000000729
30000000-0000-4000-8000-000000000730,BANKREF-JVRQVQLQ93,063695669295,1349385,2026-08-02,NEFT CR-ORD-2026-000730,20000000-0000-4000-8000-000000000730
30000000-0000-4000-8000-000000000731,BANKREF-QNJ0ROCMQX,520306693041,734253,2026-07-14,NEFT CR-ORD-2026-000731,20000000-0000-4000-8000-000000000731
30000000-0000-4000-8000-000000000732,BANKREF-1COO004OOI,252529171664,384702,2026-06-22,NEFT CR-ORD-2026-000732,20000000-0000-4000-8000-000000000732
30000000-0000-4000-8000-000000000733,BANKREF-3M4LKMSWVB,012091398134,423855,2026-08-28,NEFT CR-ORD-2026-000733,20000000-0000-4000-8000-000000000733
30000000-0000-4000-8000-000000000734,BANKREF-0KACLW795Y,631293834088,1131550,2026-06-27,NEFT CR-ORD-2026-000734,20000000-0000-4000-8000-000000000734
30000000-0000-4000-8000-000000000735,BANKREF-4I8S8QLC0J,066570659603,467989,2026-08-03,NEFT CR-ORD-2026-000735,20000000-0000-4000-8000-000000000735
30000000-0000-4000-8000-000000000736,BANKREF-DM78UI5MGA,076721681867,687581,2026-07-22,NEFT CR-ORD-2026-000736,20000000-0000-4000-8000-000000000736
30000000-0000-4000-8000-000000000738,BANKREF-MPYYNQ66Q7,853437501486,146460,2026-06-19,NEFT CR-ORD-2026-000738,20000000-0000-4000-8000-000000000738
30000000-0000-4000-8000-000000000739,BANKREF-V8CO2JEP91,362006213397,422684,2026-08-15,NEFT CR-ORD-2026-000739,20000000-0000-4000-8000-000000000739
30000000-0000-4000-8000-000000000740,BANKREF-N09RBBOP8I,958125048064,189617,2026-06-24,NEFT CR-ORD-2026-000740,20000000-0000-4000-8000-000000000740
30000000-0000-4000-8000-000000000741,BANKREF-07TT4LHBAL,222281780194,1181444,2026-06-24,NEFT CR-ORD-2026-000741,20000000-0000-4000-8000-000000000741
30000000-0000-4000-8000-000000000742,BANKREF-TYZ5CFNAK5,096791047505,733960,2026-07-19,NEFT CR-ORD-2026-000742,20000000-0000-4000-8000-000000000742
30000000-0000-4000-8000-000000000743,BANKREF-7T4XRR1YUD,632162480606,684163,2026-08-20,NEFT CR-ORD-2026-000743,20000000-0000-4000-8000-000000000743
30000000-0000-4000-8000-000000000745,BANKREF-JH3HIPC9SP,679219274184,597557,2026-06-21,NEFT CR-ORD-2026-000745,20000000-0000-4000-8000-000000000745
30000000-0000-4000-8000-000000000746,BANKREF-OOJJDP5J7Q,317384791503,52335,2026-07-26,NEFT CR-ORD-2026-000746,20000000-0000-4000-8000-000000000746
30000000-0000-4000-8000-000000000747,BANKREF-E32TE5X53L,473480651627,424219,2026-07-04,NEFT CR-ORD-2026-000747,20000000-0000-4000-8000-000000000747
30000000-0000-4000-8000-000000000748,BANKREF-ASXB25T0FW,820635215421,1044650,2026-08-04,NEFT CR-ORD-2026-000748,20000000-0000-4000-8000-000000000748
30000000-0000-4000-8000-000000000749,BANKREF-AC9T6P07HZ,493123905548,529697,2026-07-09,NEFT CR-ORD-2026-000749,20000000-0000-4000-8000-000000000749
30000000-0000-4000-8000-000000000750,BANKREF-Q86XJXX3DP,603942614256,746165,2026-06-07,NEFT CR-ORD-2026-000750,20000000-0000-4000-8000-000000000750
30000000-0000-4000-8000-000000000751,BANKREF-MTA5X93UXM,809227633191,495523,2026-08-25,NEFT CR-ORD-2026-000751,20000000-0000-4000-8000-000000000751
30000000-0000-4000-8000-000000000752,BANKREF-Y64TRQI6BY,246690707826,1416366,2026-07-19,NEFT CR-ORD-2026-000752,20000000-0000-4000-8000-000000000752
30000000-0000-4000-8000-000000000753,BANKREF-SXL9RIBGMO,282451265208,1228957,2026-07-24,NEFT CR-ORD-2026-000753,20000000-0000-4000-8000-000000000753
30000000-0000-4000-8000-000000000754,BANKREF-S4ZNZQ7GBJ,605310265226,566646,2026-06-04,NEFT CR-ORD-2026-000754,20000000-0000-4000-8000-000000000754
30000000-0000-4000-8000-000000000755,BANKREF-AL4KFW21KM,379435864005,1260044,2026-06-12,NEFT CR-ORD-2026-000755,20000000-0000-4000-8000-000000000755
30000000-0000-4000-8000-000000000756,BANKREF-RBHQW8E0BN,783822606979,194108,2026-07-05,NEFT CR-ORD-2026-000756,20000000-0000-4000-8000-000000000756
30000000-0000-4000-8000-000000000757,BANKREF-MXFGBL0M3I,789960356481,1178515,2026-08-05,NEFT CR-ORD-2026-000757,20000000-0000-4000-8000-000000000757
30000000-0000-4000-8000-000000000758,BANKREF-WAYAJ5ND3A,483356903535,781117,2026-07-29,NEFT CR-ORD-2026-000758,20000000-0000-4000-8000-000000000758
30000000-0000-4000-8000-000000000759,BANKREF-JZEKLEJVGI,167001491616,342423,2026-08-14,NEFT CR-ORD-2026-000759,20000000-0000-4000-8000-000000000759
30000000-0000-4000-8000-000000000760,BANKREF-XBBI7NE86Z,347449745286,1044357,2026-07-20,NEFT CR-ORD-2026-000760,20000000-0000-4000-8000-000000000760
30000000-0000-4000-8000-000000000761,BANKREF-9KGMFVF3NY,585528604196,1151469,2026-06-19,NEFT CR-ORD-2026-000761,20000000-0000-4000-8000-000000000761
30000000-0000-4000-8000-000000000762,BANKREF-ARU5CP3SKY,277162236806,753781,2026-08-06,NEFT CR-ORD-2026-000762,20000000-0000-4000-8000-000000000762
30000000-0000-4000-8000-000000000763,BANKREF-0UKBH3GK11,914272962286,237558,2026-07-14,NEFT CR-ORD-2026-000763,20000000-0000-4000-8000-000000000763
30000000-0000-4000-8000-000000000764,BANKREF-W5B90QCBCB,199503691747,133279,2026-08-06,NEFT CR-ORD-2026-000764,20000000-0000-4000-8000-000000000764
30000000-0000-4000-8000-000000000765,BANKREF-0STBO1Q3XJ,229303214013,60244,2026-06-10,NEFT CR-ORD-2026-000765,20000000-0000-4000-8000-000000000765
30000000-0000-4000-8000-000000000766,BANKREF-T9L0G7TP20,453984009762,640518,2026-08-02,NEFT CR-ORD-2026-000766,20000000-0000-4000-8000-000000000766
30000000-0000-4000-8000-000000000767,BANKREF-XRTZW446T5,007576481744,176728,2026-08-23,NEFT CR-ORD-2026-000767,20000000-0000-4000-8000-000000000767
30000000-0000-4000-8000-000000000768,BANKREF-YN4O5U58PD,095020566934,1080387,2026-06-26,NEFT CR-ORD-2026-000768,20000000-0000-4000-8000-000000000768
30000000-0000-4000-8000-000000000769,BANKREF-67LCUKCEHC,001696035757,1258384,2026-07-11,NEFT CR-ORD-2026-000769,20000000-0000-4000-8000-000000000769
30000000-0000-4000-8000-000000000770,BANKREF-BHUHRTPMO8,873032692510,1422908,2026-07-24,NEFT CR-ORD-2026-000770,20000000-0000-4000-8000-000000000770
30000000-0000-4000-8000-000000000771,BANKREF-IV0Z5ZPXEG,484402680708,70368,2026-08-19,NEFT CR-ORD-2026-000771,20000000-0000-4000-8000-000000000771
30000000-0000-4000-8000-000000000772,BANKREF-6NXB8CLM2Q,332522701914,502944,2026-06-27,NEFT CR-ORD-2026-000772,20000000-0000-4000-8000-000000000772
30000000-0000-4000-8000-000000000773,BANKREF-Z6WKKMY5TG,812996012630,1374283,2026-07-20,NEFT CR-ORD-2026-000773,20000000-0000-4000-8000-000000000773
30000000-0000-4000-8000-000000000774,BANKREF-M1SHRSKR6L,808351858070,1289043,2026-06-16,NEFT CR-ORD-2026-000774,20000000-0000-4000-8000-000000000774
30000000-0000-4000-8000-000000000775,BANKREF-8JIKMPFQNR,270830675380,734839,2026-06-27,NEFT CR-ORD-2026-000775,20000000-0000-4000-8000-000000000775
30000000-0000-4000-8000-000000000776,BANKREF-8GIYRNQ1M3,075979246332,543171,2026-06-18,NEFT CR-ORD-2026-000776,20000000-0000-4000-8000-000000000776
30000000-0000-4000-8000-000000000778,BANKREF-KPSZ6W8WBZ,488911441444,282375,2026-06-04,NEFT CR-ORD-2026-000778,20000000-0000-4000-8000-000000000778
30000000-0000-4000-8000-000000000779,BANKREF-G0SGQ9WERX,854943465541,565531,2026-06-25,NEFT CR-ORD-2026-000779,20000000-0000-4000-8000-000000000779
30000000-0000-4000-8000-000000000780,BANKREF-3PQPYH5H2O,835181302329,612203,2026-07-05,NEFT CR-ORD-2026-000780,20000000-0000-4000-8000-000000000780
30000000-0000-4000-8000-000000000781,BANKREF-WS29PPP4KY,785169114411,72254,2026-08-10,NEFT CR-ORD-2026-000781,20000000-0000-4000-8000-000000000781
30000000-0000-4000-8000-000000000782,BANKREF-V3V4BNAX29,694449063023,1332298,2026-08-28,NEFT CR-ORD-2026-000782,20000000-0000-4000-8000-000000000782
30000000-0000-4000-8000-000000000783,BANKREF-VCNCXLZE63,936705080807,1402208,2026-08-28,NEFT CR-ORD-2026-000783,20000000-0000-4000-8000-000000000783
30000000-0000-4000-8000-000000000784,BANKREF-5KVBOTZL9D,471288647920,1206245,2026-07-19,NEFT CR-ORD-2026-000784,20000000-0000-4000-8000-000000000784
30000000-0000-4000-8000-000000000785,BANKREF-R2V3TGAQHC,097463364590,347110,2026-06-12,NEFT CR-ORD-2026-000785,20000000-0000-4000-8000-000000000785
30000000-0000-4000-8000-000000000787,BANKREF-VD3DD4SIJZ,579168137955,1177148,2026-06-08,NEFT CR-ORD-2026-000787,20000000-0000-4000-8000-000000000787
30000000-0000-4000-8000-000000000788,BANKREF-0NW60JSCTO,341051299830,67533,2026-06-04,NEFT CR-ORD-2026-000788,20000000-0000-4000-8000-000000000788
30000000-0000-4000-8000-000000000789,BANKREF-XIJBW4SE9D,373722820012,1409922,2026-08-02,NEFT CR-ORD-2026-000789,20000000-0000-4000-8000-000000000789
30000000-0000-4000-8000-000000000790,BANKREF-HAQPKWQZZG,559496236761,503041,2026-07-26,NEFT CR-ORD-2026-000790,20000000-0000-4000-8000-000000000790
30000000-0000-4000-8000-000000000790D,BANKREF-C52R3AKEZ7D,727170324909,503041,2026-07-27,NEFT CR-ORD-2026-000790,20000000-0000-4000-8000-000000000790
30000000-0000-4000-8000-000000000792,BANKREF-BFRJSJJ7P3,440377715001,810803,2026-09-08,NEFT CR-ORD-2026-000792,20000000-0000-4000-8000-000000000792
30000000-0000-4000-8000-000000000793,BANKREF-RPBLXMH9CH,721131655362,1050606,2026-06-30,NEFT CR-ORD-2026-000793,20000000-0000-4000-8000-000000000793
30000000-0000-4000-8000-000000000794,BANKREF-0SPWQIGBU9,973791130708,566410,2026-07-16,NEFT CR-ORD-2026-000794,20000000-0000-4000-8000-000000000794
30000000-0000-4000-8000-000000000795,BANKREF-VGUASMCJ2J,108927041146,200943,2026-07-14,NEFT CR-ORD-2026-000795,20000000-0000-4000-8000-000000000795
30000000-0000-4000-8000-000000000796,BANKREF-OIGKYOJB47,743733426501,829940,2026-06-16,NEFT CR-ORD-2026-000796,20000000-0000-4000-8000-000000000796
30000000-0000-4000-8000-000000000797,BANKREF-9JY193AT6M,050477114670,143238,2026-07-24,NEFT CR-ORD-2026-000797,20000000-0000-4000-8000-000000000797
30000000-0000-4000-8000-000000000798,BANKREF-PAVH9KS02Q,281858446094,547993,2026-06-30,NEFT CR-ORD-2026-000798,20000000-0000-4000-8000-000000000798
30000000-0000-4000-8000-000000000799,BANKREF-JRO5V01705,513619098619,556743,2026-07-16,NEFT CR-ORD-2026-000799,20000000-0000-4000-8000-000000000799
30000000-0000-4000-8000-000000000800,BANKREF-O5G5U6JDZO,897451987825,1082828,2026-07-09,NEFT CR-ORD-2026-000800,20000000-0000-4000-8000-000000000800
30000000-0000-4000-8000-000000000801,BANKREF-8Q0P5MW1C8,385471395576,1195895,2026-07-08,NEFT CR-ORD-2026-000801,20000000-0000-4000-8000-000000000801
30000000-0000-4000-8000-000000000802,BANKREF-HQDXVNIUA0,240373934262,739721,2026-07-26,NEFT CR-ORD-2026-000802,20000000-0000-4000-8000-000000000802
30000000-0000-4000-8000-000000000803,BANKREF-MTB77MEUUY,056941951937,1133991,2026-08-04,NEFT CR-ORD-2026-000803,20000000-0000-4000-8000-000000000803
30000000-0000-4000-8000-000000000804,BANKREF-XN1FVQFBDP,607134963656,339787,2026-07-19,NEFT CR-ORD-2026-000804,20000000-0000-4000-8000-000000000804
30000000-0000-4000-8000-000000000804D,BANKREF-8A2E3WM5QMD,728422892281,339787,2026-07-21,NEFT CR-ORD-2026-000804,20000000-0000-4000-8000-000000000804
30000000-0000-4000-8000-000000000805,BANKREF-5Q1OSSO2UF,762444140894,557329,2026-07-14,NEFT CR-ORD-2026-000805,20000000-0000-4000-8000-000000000805
30000000-0000-4000-8000-000000000806,BANKREF-FCJZ9BO4F6,594007164697,567288,2026-08-05,NEFT CR-ORD-2026-000806,20000000-0000-4000-8000-000000000806
30000000-0000-4000-8000-000000000807,BANKREF-FV3DZWAVMC,732681579325,421707,2026-08-06,NEFT CR-ORD-2026-000807,20000000-0000-4000-8000-000000000807
30000000-0000-4000-8000-000000000808,BANKREF-2BN0I97ERR,892769707891,64052,2026-06-19,NEFT CR-ORD-2026-000808,20000000-0000-4000-8000-000000000808
30000000-0000-4000-8000-000000000809,BANKREF-2PJCCXGK2Y,529718627912,1020143,2026-08-12,NEFT CR-ORD-2026-000809,20000000-0000-4000-8000-000000000809
30000000-0000-4000-8000-000000000810,BANKREF-OWZIUT00AA,996996633841,571292,2026-07-03,NEFT CR-ORD-2026-000810,20000000-0000-4000-8000-000000000810
30000000-0000-4000-8000-000000000811,BANKREF-3Q95EPQXRV,797201344861,109763,2026-07-06,NEFT CR-ORD-2026-000811,20000000-0000-4000-8000-000000000811
30000000-0000-4000-8000-000000000812,BANKREF-MPKST69PV6,347358904759,476386,2026-08-10,NEFT CR-ORD-2026-000812,20000000-0000-4000-8000-000000000812
30000000-0000-4000-8000-000000000812D,BANKREF-CNXLE9LSA5D,436607076409,476386,2026-08-12,NEFT CR-ORD-2026-000812,20000000-0000-4000-8000-000000000812
30000000-0000-4000-8000-000000000813,BANKREF-J4WLDY8J1U,293892565666,825799,2026-07-14,NEFT CR-ORD-2026-000813,20000000-0000-4000-8000-000000000813
30000000-0000-4000-8000-000000000814,BANKREF-Y1VO4WQXJB,763526262071,963804,2026-08-24,NEFT CR-ORD-2026-000814,20000000-0000-4000-8000-000000000814
30000000-0000-4000-8000-000000000815,BANKREF-VE13GT2UNV,975394765884,490348,2026-06-07,NEFT CR-ORD-2026-000815,20000000-0000-4000-8000-000000000815
30000000-0000-4000-8000-000000000816,BANKREF-HRUSZVD006,581566861276,1332200,2026-06-09,NEFT CR-ORD-2026-000816,20000000-0000-4000-8000-000000000816
30000000-0000-4000-8000-000000000817,BANKREF-S5UOJME129,636078121747,352871,2026-06-08,NEFT CR-ORD-2026-000817,20000000-0000-4000-8000-000000000817
30000000-0000-4000-8000-000000000819,BANKREF-N3E1I0B4DJ,939985015855,412822,2026-08-03,NEFT CR-ORD-2026-000819,20000000-0000-4000-8000-000000000819
